features,label,directory
"[0.0, 0.034519864019390924, 0.0020108035580585523, 0.06592828547161807, 0.4806944762096645, 1.0, 0.9732553775462718, 0.9878819796359757, 0.9047041567148405, 0.9999039092573944, 0.9990052570066406, 0.9994022374955496, 1325.645818227034, 63.62561714998306, 37.12120175655328, 19.3036058795485, 15.828341188333164, 11.93246230858436, 11.242927427161082, 9.607798977995836, 5.991191244252739, 3.8542917134485277, 8.721063865310091, 5.768257379495941, 4.790802471606783, 725.9245592302003, 67.52366328104999, 33.45868311693475, 21.82291015065836, 16.32858756877751, 12.743019678909658, 10.838606496603074, 9.22565625626062, 7.712000092702597, 6.957539298841549, 6.415527145136343, 5.512347726175618, 5.282283959022944]",bitter,EUReCA - dietary eeg
"[0.0, 0.09478400957184684, 0.04912029237510957, 0.09140235191388806, 0.5555785806645226, 1.0, 0.9905686139491969, 0.9878500993209519, 0.9496324361430373, 0.9956450428486896, 0.9972071048882368, 0.9970298899465642, 1325.3737164765098, 66.75578827708603, 33.026716833448745, 22.03115002086161, 12.257147188936678, 12.283663516140745, 11.36040427495275, 8.1111011817256, 8.019861123297353, 6.7997804091815395, 6.774641663276942, 5.529602691260528, 7.028224039777187, 726.1350955887089, 67.41666842026169, 33.240789070428136, 21.996419603149725, 16.166824870518152, 13.013927279848883, 10.734607755879221, 9.24790513786167, 7.52090781739148, 7.290151152160121, 6.445864418544552, 5.437970909286315, 5.068845422816695]",bitter,EUReCA - dietary eeg
"[0.0049416597108701285, 0.049209873095498353, 0.0, 0.12718710022888194, 0.5667017919793695, 1.0, 0.9923491490478185, 0.9992403794478719, 0.9451748289670111, 0.9883385151910519, 0.998020063299926, 0.9999164197084787, 1327.369520728238, 64.49558999233989, 33.931008076019125, 19.5007006503941, 16.597954354099, 13.267063946688548, 13.102899395409777, 4.700429751924234, 7.513809840086602, 8.321486041196007, 5.681304417565463, 6.1856001403052, 6.7954201849587825, 726.1258329346139, 67.40932048914767, 33.23013012763719, 22.230263820540827, 16.124077059783367, 12.882922170116121, 10.794921671670762, 9.034843901830913, 7.8732964468665525, 6.980869136926366, 6.640329034481224, 5.452513501038622, 5.045229374475731]",bitter,EUReCA - dietary eeg
"[0.0, 0.006666983949757772, 0.01234811166066909, 0.08939497610846162, 0.5588972517212847, 1.0, 0.992575898470804, 0.9478773014855068, 0.9960901015339015, 0.9797959489945491, 0.9985815464034673, 0.992919776671147, 1323.4659832076707, 64.2725310526036, 35.03711707996356, 21.161189923498306, 16.89567995091115, 14.392880221463557, 9.792313350751801, 8.874932094650344, 7.884105319250165, 4.166908029996216, 6.010625173539809, 3.9717948003547434, 5.41064517978643, 726.7689096884072, 67.080114682448, 33.19283402292507, 21.751004171139993, 16.49044187374136, 12.827039107057574, 10.635439866870549, 9.678489686739237, 7.770979556253568, 6.5220783636602695, 6.873876399951776, 5.215137829458237, 5.59324035243089]",bitter,EUReCA - dietary eeg
"[0.011433667159873774, 0.006267277414333141, 0.0, 0.1298062228912921, 0.4486786889231845, 1.0, 0.9930329329195595, 0.9489413847617639, 0.9755687948497652, 0.9955574414474373, 0.9943590703606306, 0.9922956429067283, 1321.9071875585691, 64.9220776954914, 33.79204955078159, 21.80782178103449, 16.980760416062875, 13.389983351615793, 11.278498022929476, 9.316163347619883, 8.68827532512934, 8.051447141035391, 4.1853492426225865, 5.446302885580348, 3.20745855849954, 725.7653704907116, 68.05699592855404, 33.00223705306439, 21.97775497679166, 15.932096630302954, 13.044439119556223, 11.009326757919741, 8.917824319999225, 7.799581743327273, 7.13397215045859, 6.052031712135472, 6.025441256651336, 4.92107027052503]",bitter,EUReCA - dietary eeg
"[0.03278962904318903, 0.026475681496075695, 0.0, 0.14001571493535836, 0.5724942602081751, 1.0, 0.8741042533141701, 0.9466797036951371, 0.921960239441334, 0.9924278187218954, 0.9838068840343377, 0.9965170239670235, 1323.4365803149935, 66.15101646120797, 34.89456365902538, 20.041036819887744, 16.39720223794466, 13.11169920568484, 10.948191119072135, 6.813797716715891, 8.256765266343702, 9.01884033392317, 1.9144075187984628, 6.037254602537143, 8.51093229891875, 726.2662967257089, 67.49089166300247, 33.272963469366815, 22.00804522748986, 16.2228761226615, 13.193401157231023, 10.231459163467806, 9.239665579827443, 7.965188095799755, 6.795056604760637, 6.183432021633243, 5.986499553960595, 5.340760869973025]",bitter,EUReCA - dietary eeg
"[0.0, 0.009639878202136446, 0.025074772231251173, 0.06905848705701031, 0.5074331357250444, 1.0, 0.8860160718446743, 0.9951818742440347, 0.9635993898553652, 0.9757017916576658, 0.9714491771392885, 0.999689642837177, 1323.0737753966519, 64.5202193797868, 34.56661007496733, 20.862753078364477, 16.857344894221917, 12.582317311051742, 12.347678900895652, 7.867543462932208, 7.990124349676693, 9.216624903459596, 3.0578949296407503, 4.182690240321513, 5.719483579775588, 726.1363333077761, 67.60877402411225, 33.20563142096169, 21.8841648493462, 15.981705235582107, 13.108670046228195, 10.626625362873146, 9.301070699894474, 7.921380113883074, 6.879233079108726, 6.689758435126002, 5.495316805250191, 5.0121989939131595]",bitter,EUReCA - dietary eeg
"[0.0, 0.07394435491075382, 0.009439716865339917, 0.033787255752777454, 0.3823265531387725, 1.0, 0.9736784210267514, 0.9952133344667627, 0.8815651006559885, 0.9729515161850344, 0.9899226239380903, 0.9978486631082232, 1328.5350474393485, 64.4726508390077, 30.886094612032007, 22.258164379011355, 14.498625841637391, 12.180650341693712, 10.632306827843493, 8.946742453930408, 9.11546109942375, 5.3107690997587715, 5.527905626233661, 5.626381837673, 5.06480196820622, 726.2253837488267, 67.56557837925652, 33.274458057170165, 22.171883806279055, 16.026778297144077, 12.844699267599776, 10.392038251134478, 9.842399747939016, 7.181592562341752, 7.067491807032699, 6.777804204842477, 5.23284584034444, 5.316570636907748]",bitter,EUReCA - dietary eeg
"[0.017888425249844783, 0.0740795098643693, 0.0, 0.06253234587323034, 0.46616716829725285, 1.0, 0.9979870073234111, 0.9868414016255922, 0.86250770478103, 0.9971304858075158, 0.9846249508914318, 0.9988618822433404, 1324.7954694188975, 63.55427890470395, 34.08868674922868, 22.03812539643535, 14.26444652653053, 12.466649964574636, 11.97491018674559, 8.369535980926385, 7.799060223394574, 6.670783554406429, 4.9630999767439015, 6.772310917051265, 5.462266378195833, 725.4841753834696, 67.95169431003406, 33.352123836318654, 21.763985966890612, 16.593020087984513, 12.635350018742898, 10.905504819994249, 8.933402986455432, 7.791517268482781, 7.363134789902684, 6.417872386239338, 5.563020553707988, 5.343428205911003]",bitter,EUReCA - dietary eeg
"[0.0, 0.0825838200159878, 0.03252975017142307, 0.06548506807822638, 0.3850218358909665, 1.0, 0.9764457130572873, 0.9898159910164286, 0.8733156108108487, 0.9860940723367854, 0.9891247711633271, 0.998113942207238, 1329.5450806784531, 63.02888024949014, 34.72083496221774, 20.90259910936722, 14.003845243636366, 16.444192162977266, 10.428819820827238, 5.390024871351207, 7.583407070299791, 8.110879873931117, 3.8666989869376778, 4.949944859084544, 8.089557171216097, 725.8952742330956, 67.44055380407889, 33.60378475056231, 21.94847282360839, 16.21077940064688, 12.90923393120881, 10.924363988952777, 8.979610211510249, 7.984389768272466, 6.634434174175045, 6.369793958105472, 5.546826698608005, 5.263139339708212]",bitter,EUReCA - dietary eeg
"[0.0, 0.04534081702275366, 0.02430684258990605, 0.08411001544954705, 0.4851458297606208, 1.0, 0.9950348281967588, 0.885361669737637, 0.9622804119600498, 0.9619435787612588, 0.9995579546645279, 0.9982987379136703, 1327.590204322898, 64.75149876565415, 35.534811469363206, 19.698070205645287, 15.72102703198787, 11.023129418157403, 8.981165656745652, 9.042812901350636, 6.937757397250335, 6.78850707847525, 7.141229210039647, 6.016297550877255, 3.7926533650941057, 726.0748025039546, 67.6999103934381, 33.44380785190091, 21.658843533844667, 16.044491550245198, 13.360190689540348, 10.317693061033427, 9.322524529043601, 7.98545296490528, 6.768174623150027, 6.527769162269481, 5.885803552401049, 4.712742517601027]",bitter,EUReCA - dietary eeg
"[0.012344871921812288, 0.0, 0.013096765981521055, 0.07649316742372421, 0.5807770198902468, 1.0, 0.9171787723288384, 0.9333713156826718, 0.9868784957644899, 0.9883220366740934, 0.9974238492286717, 0.9965295799400896, 1324.790882378672, 65.23284118245446, 32.62036630361164, 21.61566795114672, 16.524849592579862, 11.925021609095488, 9.813435543630957, 8.425899321729474, 8.110468423797288, 5.650940403337422, 6.258080635483359, 6.284737771843774, 6.205160709599381, 726.0065316873325, 67.47383609430864, 33.305239508816086, 22.179858787343438, 15.991967301199143, 13.523856285628838, 10.683409619833572, 8.622328630048331, 8.254392738563304, 6.621638475325216, 6.505776259100396, 5.506108073018433, 5.439053704671401]",bitter,EUReCA - dietary eeg
"[0.0, 0.0914404398627056, 0.028374603867889592, 0.07819114857992841, 0.5974006501512651, 1.0, 0.9717003718839605, 0.9305967849104693, 0.994131377783903, 0.966648950188449, 0.9980039762279678, 0.9998661928815333, 1324.4448313013274, 65.44017441768014, 31.891564473941294, 21.402514139857495, 16.55676604185101, 12.530619724750629, 10.558850701912647, 9.55528970733403, 7.895397892576597, 6.723650269953093, 7.076234238975159, 5.362337575350175, 6.93777279921377, 725.8285232841396, 67.90004573728696, 33.157127502340245, 21.716353484708748, 16.279197456704452, 13.002093755159656, 10.736389151580301, 8.904691915162434, 8.174327046978064, 6.598877963633583, 6.396915681868272, 5.792663380295422, 5.632301936719664]",bitter,EUReCA - dietary eeg
"[0.0, 0.06262074706392341, 0.002181053475728701, 0.023120172819138245, 0.5089307852577089, 1.0, 0.9693594528414122, 0.9687026215443586, 0.9811870528846917, 0.9510451870010536, 0.985122918329033, 0.9980566863153526, 1327.1638901646727, 65.68744687001913, 33.91767073892345, 19.15724663689557, 15.893585852702497, 11.010689146228746, 10.883349049911459, 9.490989443472545, 8.471404765832707, 6.720340342900128, 6.022865817878627, 4.191503306318069, 5.287871188899451, 725.9553085698941, 67.44933026543355, 33.31396912293333, 22.027274235349083, 16.573664194533247, 12.785834191556955, 10.603004059415937, 8.912620798873837, 8.298993887133015, 6.840222363948392, 6.091010493613741, 5.614049835276894, 5.654194650082652]",bitter,EUReCA - dietary eeg
"[0.01355954716347856, 0.06682212755774886, 0.0, 0.05561248848111449, 0.3923398492685855, 1.0, 0.949401560796563, 0.9671403189463318, 0.9869654501272876, 0.9895631726102209, 0.9924272418000223, 0.9998900890256693, 1326.016733345877, 64.86715406976174, 32.41629501012527, 22.403849125264, 14.384154571980067, 12.83236549162047, 10.85455334636492, 8.322833123759173, 9.344469362802098, 6.919589309827282, 5.05600433329644, 5.907757082502929, 6.5366187383801275, 726.112388734313, 67.4914713680788, 33.20804717613204, 22.08720697122415, 15.992196211100868, 13.236235095404759, 10.728076028342874, 8.885881281567574, 7.821343777689853, 7.313467574315258, 6.451017302478156, 5.373479720086119, 4.981201340760391]",bitter,EUReCA - dietary eeg
"[0.0, 0.08899016576745322, 0.06568491394672349, 0.11414922306464852, 0.4442369802264631, 1.0, 0.9869581648446798, 0.9726220093371478, 0.9803219695753429, 0.9114070963970863, 0.9890182633110333, 0.9997646654435978, 1327.503575350482, 62.53668790417272, 33.08823538711, 22.34285527534378, 14.712583294462547, 12.607978449451176, 12.56053257248732, 8.80546405865362, 8.399783488835284, 7.620724879679788, 6.006062587402061, 2.5905853382964583, 5.32649842003438, 726.4296827973649, 67.48516975220639, 33.30726074382502, 22.134145306952476, 15.684896596012106, 13.152336228834482, 10.533379461051384, 9.316121592202826, 7.829181941541851, 7.067294930199639, 6.429094051896879, 5.32573495946343, 5.222723512675556]",bitter,EUReCA - dietary eeg
"[0.0021894812607832948, 0.021361393666408626, 0.0, 0.07775759106081374, 0.4491843417121734, 1.0, 0.8494128833751635, 0.9861387318683951, 0.9511105316196347, 0.9792977332768356, 0.9933113226053348, 0.9991545577307401, 1327.413263858426, 63.31225299447682, 31.63902623936763, 22.177763305515263, 15.907592950294093, 11.04328800718412, 12.451517305824138, 9.725744688889705, 5.757197283874413, 8.415902558196608, 6.786149458596661, 6.1560600111754304, 6.288743093018773, 726.3443320192304, 67.72805391257964, 32.88299508534521, 22.262224610090858, 16.13212798298339, 12.778018953472012, 10.732568519249646, 8.871086818121228, 7.928294488790882, 7.176581313897671, 6.494011844036118, 5.428209421602621, 5.338478345937692]",bitter,EUReCA - dietary eeg
"[0.02884632963766218, 0.05650820999096407, 0.0, 0.09367580122397616, 0.512820503453185, 1.0, 0.9421603809841467, 0.9843869447579653, 0.9303233805080988, 0.9801604899696599, 0.9993450424216876, 0.9996920670458829, 1327.5914663051763, 63.372468044659776, 34.640383871593244, 21.807293111816335, 15.78837498561861, 12.515327189128271, 10.87097832033609, 7.9573735198898135, 6.713993103395143, 6.792055696923397, 5.879685056233988, 4.876316689126704, 4.787482168423394, 726.0917947071791, 67.39163637149444, 33.45516571927368, 22.164518211964406, 16.03143212404307, 13.199276972493163, 10.343436173224942, 9.05233644031727, 7.974175792952485, 7.058622652763116, 5.802027254564678, 6.073260076412926, 5.225203802340623]",bitter,EUReCA - dietary eeg
"[0.0, 0.10745127602459588, 0.005120384422059438, 0.12135474493124657, 0.5758643847983322, 1.0, 0.893500482990448, 0.9992581549990005, 0.8958938137623844, 0.9396091876657563, 0.9987598328792349, 0.9887266452181167, 1323.4641548004877, 69.48409272736171, 27.75927818838447, 24.785658343983282, 15.415099216018115, 13.423901759463774, 9.76348553452064, 7.591983303703252, 7.195049519192272, 7.632498913340214, 4.466340245631958, 5.556752110575442, 4.772789966495628, 725.9569606303626, 67.80848760763564, 33.14338444947884, 22.20528995640788, 16.15657209199721, 12.73263166864132, 10.864829527795974, 8.8401508029516, 8.266200460913229, 6.65072809536438, 6.386172793563475, 5.5679333418935535, 5.4972672789539505]",bitter,EUReCA - dietary eeg
"[0.0, 0.05949345241320967, 0.005900208111313933, 0.06222690234721103, 0.5384493081801324, 1.0, 0.9699321291366249, 0.9740537336066657, 0.8586323867916444, 0.9732592097147086, 0.999295238539673, 0.9837036390088835, 1323.6184539366675, 65.74547029794317, 33.397156828368274, 22.29503430008745, 15.075090602922991, 12.549726150148121, 10.875465181653484, 11.183639494545616, 6.722522682022765, 6.916237552858774, 6.9197890273091, 3.1446655254901703, 5.944646974223292, 726.2101522134367, 67.54204659768017, 33.0379401975501, 22.250382181959523, 15.97560819514911, 13.505259535663956, 10.09397556868722, 9.005701167285691, 8.103115053351008, 6.9470383440490115, 6.611074469716767, 5.1682609652006875, 5.428774766092177]",bitter,EUReCA - dietary eeg
"[0.0, 0.0408411626115469, 0.03747070251531909, 0.07733911680665534, 0.5507010148769133, 1.0, 0.9901708924653997, 0.9460365289894009, 0.9736719468668408, 0.94592215164108, 0.9984112084623258, 0.997157483069016, 1324.8329570162834, 64.302566829782, 34.0571299148053, 22.468304519375984, 15.91435898904934, 13.290856657614693, 12.122605995540669, 8.687409706268978, 7.914352999138224, 2.8155971392752077, 5.390975014045226, 5.071187528884165, 4.171117421209406, 726.3021181625786, 67.61292656226243, 32.98660839753627, 22.14267595335105, 16.11233888425263, 12.748408937573245, 11.263471556627609, 9.161766598016122, 7.347989856939036, 6.68347376588692, 6.952671276272543, 5.388011466721061, 5.559956768977504]",bitter,EUReCA - dietary eeg
"[0.0, 0.02819304584560771, 0.027032964261984996, 0.07110914573150504, 0.5055921031284141, 1.0, 0.9860811079277295, 0.9815545118205263, 0.9577314317950133, 0.9908889815340572, 0.9965224385510892, 0.9981885307935189, 1326.9307655004602, 64.06208779393774, 33.30486736198163, 21.00899681827854, 15.79377257368633, 12.92888311006531, 9.7091701707649, 8.855064705422436, 8.215825602214021, 5.5467129432371625, 5.832601701765126, 5.599107839302067, 6.541682323587796, 726.0840004214426, 67.6385813142114, 33.14749105335636, 21.946457435979244, 16.640456468234575, 12.607428313762792, 10.78835051032923, 8.907454746395334, 7.856281313193605, 7.052951980842035, 6.472391216267138, 5.589238170835811, 5.254282255463666]",bitter,EUReCA - dietary eeg
"[0.04973143911632499, 0.029284162799137148, 0.0, 0.07451940250660573, 0.4990920591456483, 1.0, 0.9566017254312331, 0.9854833302244755, 0.8432762188581179, 0.9838826435376897, 0.9843236266481884, 0.999420534763237, 1326.4712467148486, 65.63264759641007, 32.733530836036884, 20.384325073060225, 18.585176609177687, 12.56621919101892, 9.999818881762696, 8.8277599922389, 6.500602384390117, 5.722469348434902, 7.401266967438321, 5.54436197882397, 7.066929144730462, 726.3248732446988, 67.22288367668173, 33.444933057576144, 21.95596159309548, 16.30814283574422, 12.725738886836442, 10.933735345645037, 8.633176560281155, 8.306984346238853, 6.980901375540329, 6.33136007551377, 5.823860052847353, 5.260209482680041]",bitter,EUReCA - dietary eeg
